Sale_ID,Brand,Model_Type,Year,Fuel_Type,Transmission,Color,Region,Units_Sold,Selling Price per unit ,Revenue_USD,Customer_Rating,Dealer_ID,Warranty_Years,manufacture price per unit
4982,Nissan,Hatchback,2020,Hybrid,Manual,Blue,East,202,13244,2675288,4.9,8250,2,9544
4984,Toyota,Convertible,2010,Electric,Automatic,Blue,South,79,51462,4065498,4.8,9448,2,47762
4995,Volkswagen,Hatchback,2018,Hybrid,Automatic,Blue,East,352,38387,13512224,3.5,2259,2,34687
5034,Chevrolet,Sedan,2018,Electric,Manual,Blue,North,70,62929,4405030,3.7,1139,2,59229
5051,Kia,Convertible,2024,Electric,Manual,Blue,West,121,46623,5641383,3.3,7276,2,42923
5055,Ford,Sedan,2018,Electric,Automatic,Blue,South,376,11329,4259704,2.9,3914,2,7629
5079,Toyota,Coupe,2010,Petrol,Automatic,Blue,South,55,17849,981695,3.4,1656,2,14149
5081,Volkswagen,Sedan,2023,Diesel,Automatic,Blue,North,270,39604,10693080,4.2,2205,2,35904
5094,Toyota,Truck,2024,Diesel,Manual,Blue,East,201,18389,3696189,4.5,6997,2,14689
5123,Chevrolet,Coupe,2019,Diesel,Automatic,Blue,South,197,65757,12954129,4.6,8423,2,62057
5129,BMW,Hatchback,2013,Diesel,Automatic,Blue,South,360,41109,14799240,4.8,9671,2,37409
5146,Audi,Sedan,2024,Hybrid,Automatic,Blue,South,476,60009,28564284,4.7,8353,2,56309
5164,Hyundai,SUV,2010,Electric,Automatic,Blue,East,43,23820,1024260,2.9,7474,2,20120
5205,Toyota,Hatchback,2021,Electric,Automatic,Blue,West,240,75749,18179760,4.6,8300,2,72049
5220,Toyota,SUV,2021,Diesel,Automatic,Blue,North,258,63537,16392546,2.7,4018,2,59837
5248,Volkswagen,Sedan,2010,Diesel,Automatic,Blue,West,417,77171,32180307,3.5,1961,2,73471
5292,Chevrolet,Convertible,2022,Petrol,Automatic,Blue,South,476,48940,23295440,3.3,7975,2,45240
5304,Chevrolet,Sedan,2019,Diesel,Automatic,Blue,South,252,41262,10398024,4.4,2716,2,37562
5324,Hyundai,Hatchback,2010,Petrol,Manual,Blue,North,196,26486,5191256,4.4,1205,2,22786
5332,Toyota,Truck,2012,Hybrid,Automatic,Blue,East,482,64564,31119848,3.8,5323,2,60864
5340,BMW,SUV,2015,Petrol,Automatic,Blue,North,47,17184,807648,3.7,7904,2,13484
5414,Kia,SUV,2020,Diesel,Manual,Blue,South,320,44393,14205760,4.1,6274,2,40693
5457,Hyundai,Hatchback,2015,Diesel,Automatic,Blue,North,179,78444,14041476,2.9,9521,2,74744
5461,Nissan,Coupe,2021,Electric,Automatic,Blue,South,428,18847,8066516,4,6541,2,15147
5475,Kia,Hatchback,2012,Electric,Manual,Blue,North,203,72397,14696591,4.2,6662,2,68697
5488,Toyota,Coupe,2014,Electric,Manual,Blue,South,301,29330,8828330,3.6,1697,2,25630
5489,Chevrolet,Sedan,2016,Petrol,Manual,Blue,East,372,44612,16595664,2.8,3066,2,40912
9,Nissan,Truck,2021,Petrol,Manual,Gray,South,418,13340,5576120,4.8,2511,2,9640
34,Ford,SUV,2022,Hybrid,Manual,Gray,North,389,21571,8391119,2.9,6729,2,17871
66,Volkswagen,Hatchback,2019,Diesel,Manual,Gray,North,171,35273,6031683,4.5,3082,2,31573
69,Kia,Truck,2019,Hybrid,Automatic,Gray,East,14,23518,329252,2.9,3858,2,19818
71,Nissan,Convertible,2011,Electric,Manual,Gray,South,425,50077,21282725,4.4,1726,2,46377
87,Ford,Coupe,2015,Diesel,Automatic,Gray,South,127,59092,7504684,2.8,3881,2,55392
141,Volkswagen,Sedan,2020,Petrol,Manual,Gray,South,317,25372,8042924,4.3,5446,2,21672
234,Toyota,Sedan,2022,Hybrid,Automatic,Gray,South,154,15639,2408406,2.7,3324,2,11939
238,Chevrolet,Hatchback,2015,Diesel,Manual,Gray,West,229,57612,13193148,3.4,6825,2,53912
265,Chevrolet,Coupe,2019,Hybrid,Automatic,Gray,North,417,30783,12836511,2.7,7467,2,27083
268,BMW,Coupe,2024,Petrol,Manual,Gray,South,110,77821,8560310,4.7,3024,2,74121
280,Kia,Coupe,2024,Diesel,Manual,Gray,East,359,70092,25163028,3.4,9097,2,66392
309,Kia,Sedan,2012,Electric,Automatic,Gray,South,99,41093,4068207,2.8,1340,2,37393
316,Volkswagen,Sedan,2022,Diesel,Automatic,Gray,West,441,19742,8706222,4.7,6149,2,16042
340,Volkswagen,Convertible,2017,Electric,Automatic,Gray,West,302,45166,13640132,3,4432,2,41466
389,Audi,Convertible,2016,Petrol,Automatic,Gray,West,190,62398,11855620,3.6,1136,2,58698
393,Toyota,Hatchback,2020,Hybrid,Manual,Gray,West,191,77425,14788175,3.5,4832,2,73725
403,Kia,Truck,2019,Diesel,Automatic,Gray,East,448,31444,14086912,2.6,9423,2,27744
404,Audi,Sedan,2013,Hybrid,Automatic,Gray,West,337,58051,19563187,2.8,1803,2,54351
408,Volkswagen,Convertible,2017,Diesel,Automatic,Gray,East,462,75143,34716066,4.8,7396,2,71443
432,Volkswagen,Coupe,2021,Diesel,Automatic,Gray,North,90,44500,4005000,4.6,5163,2,40800
495,Audi,SUV,2010,Diesel,Automatic,Gray,East,398,65134,25923332,4.3,3648,2,61434
497,Kia,Coupe,2014,Electric,Automatic,Gray,East,18,61944,1114992,4.2,5852,2,58244
500,Ford,Coupe,2020,Hybrid,Manual,Gray,East,123,47624,5857752,4.7,7508,2,43924
510,Chevrolet,Convertible,2015,Electric,Automatic,Gray,South,35,50882,1780870,5,7595,2,47182
517,Audi,SUV,2023,Diesel,Manual,Gray,West,283,36954,10457982,3.1,7012,2,33254
519,Ford,Convertible,2013,Electric,Manual,Gray,South,298,60313,17973274,4.3,6284,2,56613
577,Toyota,SUV,2021,Hybrid,Automatic,Gray,East,115,55730,6408950,4.3,4600,2,52030
609,Hyundai,SUV,2015,Electric,Automatic,Gray,North,362,71402,25847524,3.3,4302,2,67702
636,Nissan,Sedan,2021,Hybrid,Manual,Gray,West,85,67028,5697380,3.3,7151,2,63328
649,Hyundai,SUV,2019,Electric,Automatic,Gray,South,87,10043,873741,4.1,1554,2,6343
711,Chevrolet,Coupe,2019,Petrol,Manual,Gray,West,117,69053,8079201,4.9,7978,2,65353
728,Audi,Coupe,2014,Petrol,Automatic,Gray,North,286,25729,7358494,4,9522,2,22029
753,Volkswagen,Hatchback,2022,Hybrid,Automatic,Gray,North,322,14430,4646460,2.9,8434,2,10730
760,Volkswagen,Truck,2024,Hybrid,Manual,Gray,West,22,57232,1259104,3.8,5484,2,53532
779,Hyundai,Sedan,2014,Hybrid,Automatic,Gray,East,346,15339,5307294,3.9,7060,2,11639
780,Volkswagen,Truck,2022,Diesel,Manual,Gray,South,46,25353,1166238,4.8,6150,2,21653
812,Chevrolet,SUV,2010,Electric,Manual,Gray,South,99,37154,3678246,3.6,9591,2,33454
880,Ford,Truck,2013,Hybrid,Automatic,Gray,North,140,18061,2528540,3.7,3761,2,14361
938,Toyota,Truck,2015,Petrol,Automatic,Gray,South,379,15155,5743745,2.8,1851,2,11455
939,Toyota,Sedan,2020,Electric,Manual,Gray,West,217,75768,16441656,3.7,2286,2,72068
952,Ford,Truck,2013,Diesel,Automatic,Gray,South,306,17317,5299002,4.5,3668,2,13617
961,Chevrolet,Truck,2018,Hybrid,Manual,Gray,North,367,70729,25957543,3.2,2232,2,67029
974,Hyundai,Sedan,2020,Electric,Automatic,Gray,West,56,21271,1191176,3.6,1136,2,17571
991,Nissan,Hatchback,2023,Hybrid,Manual,Gray,East,311,56935,17706785,4.7,6025,2,53235
996,Volkswagen,Sedan,2015,Diesel,Automatic,Gray,East,202,40513,8183626,3.4,9663,2,36813
1008,Nissan,Convertible,2014,Diesel,Automatic,Gray,South,22,28953,636966,4,9575,2,25253
1133,Audi,Truck,2021,Hybrid,Automatic,Gray,North,191,64488,12317208,2.6,4386,2,60788
1137,Honda,Truck,2013,Petrol,Automatic,Gray,West,405,78005,31592025,3.3,2061,2,74305
1144,Ford,Truck,2015,Petrol,Automatic,Gray,East,130,35644,4633720,4.1,7544,2,31944
1171,Nissan,Sedan,2017,Diesel,Automatic,Gray,North,446,57361,25583006,3.7,5766,2,53661
1174,Honda,Coupe,2012,Diesel,Manual,Gray,West,44,18986,835384,3.8,9813,2,15286
1176,Toyota,Convertible,2021,Electric,Manual,Gray,North,260,52779,13722540,4.8,3660,2,49079
1178,Nissan,SUV,2019,Hybrid,Manual,Gray,North,491,66112,32460992,2.9,2741,2,62412
1227,Ford,Truck,2017,Petrol,Manual,Gray,North,178,77663,13824014,2.8,7748,2,73963
1250,BMW,Convertible,2021,Diesel,Automatic,Gray,East,89,43226,3847114,3.6,8585,2,39526
1304,Hyundai,Truck,2018,Hybrid,Automatic,Gray,North,62,29984,1859008,4.8,6495,2,26284
1346,Honda,Truck,2015,Electric,Automatic,Gray,East,53,45742,2424326,2.5,2114,2,42042
1396,Volkswagen,Sedan,2017,Hybrid,Automatic,Gray,East,283,20748,5871684,4.8,8203,2,17048
1411,Volkswagen,Coupe,2014,Electric,Manual,Gray,East,115,53316,6131340,3.7,9880,2,49616
1428,Chevrolet,Hatchback,2010,Petrol,Manual,Gray,South,250,57769,14442250,3.1,2565,2,54069
1432,Ford,Convertible,2011,Petrol,Manual,Gray,South,238,43501,10353238,3.1,8539,2,39801
1440,Honda,Truck,2014,Petrol,Automatic,Gray,East,14,65679,919506,2.6,8089,2,61979
1486,Honda,Convertible,2016,Petrol,Automatic,Gray,South,136,69484,9449824,2.7,5862,2,65784
1520,BMW,Sedan,2015,Petrol,Manual,Gray,South,126,37256,4694256,2.8,8091,2,33556
1545,BMW,Convertible,2018,Electric,Automatic,Gray,East,35,70481,2466835,3.5,3565,2,66781
1606,Hyundai,Hatchback,2024,Petrol,Automatic,Gray,East,340,74771,25422140,4.2,5215,2,71071
1608,BMW,SUV,2011,Electric,Manual,Gray,West,474,51972,24634728,3.7,5945,2,48272
1677,Chevrolet,Hatchback,2013,Petrol,Automatic,Gray,East,320,49563,15860160,3.8,7978,2,45863
1688,Nissan,Truck,2013,Electric,Manual,Gray,East,40,69572,2782880,4.6,3043,2,65872
1699,Volkswagen,Coupe,2017,Electric,Automatic,Gray,North,117,56169,6571773,2.8,2250,2,52469
1770,Nissan,Truck,2012,Hybrid,Manual,Gray,West,360,29986,10794960,2.7,3794,2,26286
1782,Ford,Coupe,2017,Petrol,Automatic,Gray,South,179,25515,4567185,3.2,6574,2,21815
1819,Honda,Convertible,2023,Petrol,Automatic,Gray,South,54,20368,1099872,2.6,4906,2,16668
1827,Toyota,Coupe,2020,Hybrid,Manual,Gray,North,383,19880,7614040,4.6,6299,2,16180
1828,Volkswagen,Convertible,2011,Petrol,Manual,Gray,East,248,30815,7642120,3.7,2542,2,27115
1834,BMW,Convertible,2010,Diesel,Automatic,Gray,East,255,59179,15090645,3.7,8890,2,55479
1865,Nissan,Sedan,2020,Diesel,Manual,Gray,West,23,76901,1768723,4.9,4815,2,73201
1896,Audi,Sedan,2021,Petrol,Manual,Gray,West,324,61454,19911096,3.2,2237,2,57754
1946,Kia,Truck,2020,Electric,Manual,Gray,North,204,40288,8218752,2.9,3051,2,36588
1961,Toyota,SUV,2020,Petrol,Manual,Gray,East,261,14583,3806163,4.1,8990,2,10883
1975,Volkswagen,Truck,2013,Electric,Manual,Gray,West,151,35639,5381489,3.5,9998,2,31939
2043,Honda,SUV,2017,Electric,Manual,Gray,South,49,44873,2198777,3.9,5917,2,41173
2048,Kia,Coupe,2016,Electric,Manual,Gray,West,382,65008,24833056,2.9,9263,2,61308
2067,Hyundai,SUV,2018,Electric,Manual,Gray,West,351,35601,12495951,2.8,9645,2,31901
2080,Kia,Truck,2014,Electric,Manual,Gray,South,459,49934,22919706,2.7,2107,2,46234
2136,Toyota,Hatchback,2017,Petrol,Manual,Gray,South,341,50706,17290746,3.3,3507,2,47006
2179,BMW,Hatchback,2015,Electric,Automatic,Gray,South,103,13373,1377419,3.4,9015,2,9673
2228,Audi,SUV,2014,Electric,Automatic,Gray,North,495,32694,16183530,3.5,7947,2,28994
2229,Volkswagen,Convertible,2019,Diesel,Automatic,Gray,North,392,16042,6288464,3.7,8784,2,12342
2288,Kia,Sedan,2014,Hybrid,Manual,Gray,West,203,26918,5464354,4.1,3915,2,23218
2312,Volkswagen,SUV,2020,Electric,Automatic,Gray,East,258,40294,10395852,3.9,5373,2,36594
2386,BMW,Coupe,2021,Diesel,Manual,Gray,South,89,48741,4337949,2.6,6673,2,45041
2392,Volkswagen,Sedan,2020,Diesel,Manual,Gray,North,102,34235,3491970,2.8,7023,2,30535
2415,Ford,Convertible,2022,Diesel,Manual,Gray,South,484,78322,37907848,5,3953,2,74622
2422,Nissan,Truck,2012,Petrol,Automatic,Gray,West,455,75525,34363875,2.9,7405,2,71825
2426,Audi,SUV,2022,Electric,Manual,Gray,West,291,17755,5166705,4.5,9417,2,14055
2473,Hyundai,SUV,2010,Electric,Manual,Gray,East,388,61955,24038540,4.6,7660,2,58255
2487,Honda,Sedan,2018,Hybrid,Manual,Gray,West,368,76822,28270496,4,7657,2,73122
2592,Honda,SUV,2022,Diesel,Manual,Gray,North,403,50873,20501819,4,7865,2,47173
2626,Volkswagen,Truck,2013,Electric,Automatic,Gray,North,350,75847,26546450,2.7,7938,2,72147
2627,BMW,Hatchback,2014,Hybrid,Automatic,Gray,West,145,36361,5272345,4.4,9168,2,32661
2636,Nissan,Truck,2015,Petrol,Automatic,Gray,West,350,33249,11637150,2.9,3070,2,29549
2642,Nissan,Truck,2016,Petrol,Automatic,Gray,South,13,36999,480987,2.7,3702,2,33299
2644,Nissan,Sedan,2011,Electric,Manual,Gray,North,136,19295,2624120,3.4,5439,2,15595
2663,BMW,Truck,2011,Diesel,Automatic,Gray,South,101,56349,5691249,2.7,1748,2,52649
2671,Volkswagen,Truck,2022,Hybrid,Automatic,Gray,West,455,46738,21265790,4,9429,2,43038
2684,Nissan,SUV,2015,Petrol,Automatic,Gray,East,406,47896,19445776,4.3,2557,2,44196
2704,Ford,SUV,2018,Hybrid,Automatic,Gray,East,93,62832,5843376,4,3784,2,59132
2707,Chevrolet,SUV,2019,Electric,Manual,Gray,East,294,42173,12398862,3.1,1205,2,38473
2742,Hyundai,Hatchback,2012,Diesel,Automatic,Gray,South,369,29389,10844541,3.1,6334,2,25689
2747,BMW,Hatchback,2011,Petrol,Automatic,Gray,West,352,13677,4814304,3.9,8109,2,9977
2780,Hyundai,Hatchback,2010,Hybrid,Automatic,Gray,East,84,44843,3766812,4.3,6502,2,41143
2799,Chevrolet,Sedan,2012,Petrol,Automatic,Gray,West,295,13459,3970405,3.9,9279,2,9759
2820,Toyota,Coupe,2022,Petrol,Automatic,Gray,North,431,36574,15763394,3.2,1794,2,32874
2852,Toyota,Truck,2011,Petrol,Manual,Gray,East,146,32870,4799020,4.1,9039,2,29170
2887,Hyundai,Sedan,2012,Diesel,Automatic,Gray,East,301,54703,16465603,3.7,5069,2,51003
2902,Nissan,Truck,2020,Electric,Manual,Gray,North,24,60216,1445184,3.5,1743,2,56516
2973,Ford,Convertible,2022,Petrol,Manual,Gray,South,416,24027,9995232,3.4,1460,2,20327
2974,Volkswagen,Sedan,2012,Diesel,Automatic,Gray,North,64,40189,2572096,4.6,1289,2,36489
2992,Ford,Convertible,2013,Petrol,Manual,Gray,South,431,27633,11909823,4.1,1738,2,23933
3000,Kia,Truck,2023,Diesel,Automatic,Gray,East,55,67121,3691655,4,1874,2,63421
3008,Ford,SUV,2023,Hybrid,Manual,Gray,South,493,47448,23391864,4.9,1909,2,43748
3017,Chevrolet,Convertible,2012,Hybrid,Automatic,Gray,West,30,68431,2052930,4.3,8905,2,64731
3030,Kia,Truck,2020,Hybrid,Manual,Gray,West,336,46006,15458016,4.1,9981,2,42306
3044,Audi,Hatchback,2015,Diesel,Automatic,Gray,East,309,53201,16439109,3,3575,2,49501
3054,Audi,Truck,2015,Electric,Manual,Gray,East,131,38474,5040094,2.6,7165,2,34774
3064,Hyundai,Coupe,2014,Hybrid,Manual,Gray,West,392,61880,24256960,3.3,1562,2,58180
3091,Ford,Convertible,2020,Petrol,Manual,Gray,West,230,54777,12598710,3.9,3258,2,51077
3093,Volkswagen,Sedan,2024,Electric,Automatic,Gray,South,251,18695,4692445,3.1,1069,2,14995
3174,Ford,Coupe,2024,Diesel,Manual,Gray,East,41,29525,1210525,4.2,5666,2,25825
3175,Hyundai,SUV,2011,Hybrid,Automatic,Gray,West,495,30987,15338565,3.6,5900,2,27287
3190,Ford,Coupe,2022,Petrol,Manual,Gray,North,182,30931,5629442,3,5608,2,27231
3241,Kia,Convertible,2013,Hybrid,Manual,Gray,West,459,57659,26465481,4,3855,2,53959
3266,Volkswagen,SUV,2022,Diesel,Automatic,Gray,South,186,68641,12767226,4,5901,2,64941
3279,Kia,Truck,2010,Diesel,Manual,Gray,East,304,29628,9006912,4,9901,2,25928
3308,Chevrolet,Convertible,2011,Electric,Manual,Gray,East,297,35957,10679229,4.6,3468,2,32257
3324,Toyota,SUV,2017,Diesel,Manual,Gray,West,12,51658,619896,3,3279,2,47958
3331,Audi,Hatchback,2018,Diesel,Automatic,Gray,South,253,26855,6794315,5,9720,2,23155
3336,BMW,SUV,2019,Hybrid,Automatic,Gray,West,347,70258,24379526,2.7,9126,2,66558
3363,Hyundai,SUV,2020,Diesel,Automatic,Gray,West,327,29558,9665466,3.8,4120,2,25858
3378,Audi,Coupe,2019,Electric,Automatic,Gray,East,432,27275,11782800,3.1,8748,2,23575
3491,Volkswagen,Sedan,2023,Petrol,Manual,Gray,North,199,76455,15214545,2.9,6739,2,72755
3495,BMW,Hatchback,2019,Diesel,Automatic,Gray,North,29,62430,1810470,4.6,2323,2,58730
3530,Kia,Truck,2020,Electric,Manual,Gray,North,42,21422,899724,2.7,3432,2,17722
3539,Toyota,Truck,2016,Petrol,Manual,Gray,South,473,64395,30458835,4.8,5032,2,60695
3565,Nissan,Truck,2016,Hybrid,Manual,Gray,South,291,15650,4554150,4.6,8673,2,11950
3605,Volkswagen,Convertible,2013,Petrol,Automatic,Gray,South,397,35607,14135979,4.6,3336,2,31907
3645,Kia,Hatchback,2011,Hybrid,Automatic,Gray,East,31,30822,955482,4.8,7507,2,27122
3666,Audi,Coupe,2024,Diesel,Automatic,Gray,South,63,11884,748692,4.4,7081,2,8184
3770,Volkswagen,Truck,2013,Diesel,Manual,Gray,North,354,28767,10183518,2.7,9491,2,25067
3819,Toyota,Coupe,2024,Hybrid,Manual,Gray,West,62,60169,3730478,4.4,4244,2,56469
3854,Hyundai,Convertible,2021,Hybrid,Automatic,Gray,West,159,18190,2892210,4.6,1968,2,14490
3856,Audi,Sedan,2022,Petrol,Manual,Gray,North,124,47846,5932904,4.8,3346,2,44146
3878,Kia,Sedan,2015,Petrol,Automatic,Gray,East,371,41651,15452521,2.7,4560,2,37951
3886,Ford,Convertible,2016,Diesel,Automatic,Gray,South,169,33854,5721326,4.2,2091,2,30154
3911,Hyundai,Coupe,2014,Petrol,Manual,Gray,North,302,28683,8662266,3.4,4569,2,24983
3957,Chevrolet,Truck,2012,Electric,Manual,Gray,North,277,14996,4153892,3.8,5148,2,11296
3969,Hyundai,Truck,2016,Hybrid,Manual,Gray,West,432,67944,29351808,3.7,5703,2,64244
3973,Ford,Sedan,2014,Diesel,Manual,Gray,East,338,50334,17012892,3.3,7042,2,46634
3984,Hyundai,SUV,2023,Hybrid,Automatic,Gray,South,313,65233,20417929,3.5,4124,2,61533
3997,Hyundai,Hatchback,2012,Diesel,Manual,Gray,West,48,32243,1547664,4.2,1319,2,28543
4007,Chevrolet,Coupe,2018,Diesel,Manual,Gray,East,480,15116,7255680,3.8,2459,2,11416
4012,Nissan,Sedan,2010,Diesel,Manual,Gray,North,106,20581,2181586,4.9,9862,2,16881
4096,Ford,Sedan,2012,Petrol,Automatic,Gray,East,225,24008,5401800,2.7,4126,2,20308
4141,Toyota,Convertible,2014,Petrol,Manual,Gray,North,123,27427,3373521,3.6,1847,2,23727
4158,Chevrolet,SUV,2019,Diesel,Manual,Gray,South,283,73479,20794557,4.6,9399,2,69779
4176,BMW,Sedan,2010,Petrol,Manual,Gray,South,188,23353,4390364,4.8,3946,2,19653
4226,Hyundai,Coupe,2023,Petrol,Automatic,Gray,South,342,63206,21616452,4.8,1089,2,59506
4232,Chevrolet,SUV,2023,Electric,Manual,Gray,West,387,72625,28105875,4.8,1715,2,68925
4235,Volkswagen,Convertible,2013,Petrol,Manual,Gray,West,424,69846,29614704,3.1,4429,2,66146
4337,Hyundai,Truck,2017,Electric,Automatic,Gray,West,187,14038,2625106,4.7,6562,2,10338
4361,BMW,Coupe,2013,Diesel,Manual,Gray,East,499,42085,21000415,5,3831,2,38385
4397,BMW,Convertible,2014,Hybrid,Automatic,Gray,South,18,77244,1390392,3,9566,2,73544
4475,Chevrolet,SUV,2011,Hybrid,Automatic,Gray,West,234,12666,2963844,4.7,9916,2,8966
4516,Volkswagen,Truck,2013,Diesel,Automatic,Gray,North,146,39340,5743640,3.7,4687,2,35640
4595,Toyota,Sedan,2011,Hybrid,Automatic,Gray,South,25,53359,1333975,3.4,6152,2,49659
4610,Nissan,Sedan,2021,Electric,Automatic,Gray,South,321,39048,12534408,2.7,1780,2,35348
4697,Ford,Coupe,2015,Petrol,Automatic,Gray,North,381,68865,26237565,3.9,1736,2,65165
4710,BMW,Sedan,2018,Electric,Manual,Gray,West,47,11702,549994,3.2,1557,2,8002
4713,Kia,SUV,2020,Petrol,Manual,Gray,East,321,22762,7306602,2.6,2216,2,19062
4723,BMW,Truck,2022,Diesel,Manual,Gray,North,108,56618,6114744,3.4,2193,2,52918
4754,Chevrolet,Convertible,2021,Petrol,Manual,Gray,West,195,44006,8581170,4.6,2666,2,40306
4758,Kia,Truck,2018,Electric,Automatic,Gray,East,272,19727,5365744,4.1,4329,2,16027
4867,Nissan,Convertible,2017,Electric,Automatic,Gray,East,41,58793,2410513,4.6,6905,2,55093
4919,Toyota,Hatchback,2011,Hybrid,Manual,Gray,South,273,36696,10018008,2.7,2821,2,32996
4948,Chevrolet,Truck,2013,Petrol,Automatic,Gray,West,419,39000,16341000,2.6,9495,2,35300
4965,Toyota,Coupe,2011,Diesel,Manual,Gray,North,156,40934,6385704,3.1,7084,2,37234
5005,Audi,Truck,2010,Petrol,Automatic,Gray,South,157,38777,6087989,4.7,2528,2,35077
5047,Honda,Convertible,2022,Electric,Manual,Gray,South,326,25685,8373310,3.9,4174,2,21985
5088,Volkswagen,SUV,2015,Petrol,Automatic,Gray,North,265,75948,20126220,4.1,5163,2,72248
5140,Audi,Hatchback,2015,Hybrid,Manual,Gray,North,123,19713,2424699,2.8,7860,2,16013
5142,Kia,Coupe,2012,Electric,Automatic,Gray,North,243,29853,7254279,2.8,8035,2,26153
5195,Audi,Truck,2012,Diesel,Automatic,Gray,West,102,47257,4820214,2.8,9335,2,43557
5202,Chevrolet,SUV,2017,Hybrid,Manual,Gray,North,262,30328,7945936,4.1,4928,2,26628
5204,Kia,Sedan,2019,Diesel,Manual,Gray,East,379,19800,7504200,2.7,1576,2,16100
5227,Ford,Hatchback,2022,Hybrid,Automatic,Gray,South,340,17605,5985700,3,9226,2,13905
5246,BMW,Hatchback,2017,Hybrid,Automatic,Gray,East,175,18407,3221225,4.6,6081,2,14707
5266,BMW,Coupe,2011,Hybrid,Manual,Gray,West,292,50985,14887620,3.4,8616,2,47285
5295,BMW,Coupe,2017,Hybrid,Manual,Gray,South,184,54275,9986600,3.6,3152,2,50575
5337,Kia,Coupe,2016,Petrol,Automatic,Gray,West,103,24073,2479519,4,7441,2,20373
5347,BMW,Hatchback,2023,Electric,Manual,Gray,South,177,23686,4192422,3.1,8059,2,19986
5368,Kia,Coupe,2018,Diesel,Manual,Gray,East,473,53128,25129544,4.4,9566,2,49428
5437,Ford,Truck,2018,Diesel,Manual,Gray,North,249,50373,12542877,3.6,9967,2,46673
5465,BMW,Hatchback,2024,Diesel,Manual,Gray,East,373,39676,14799148,4.6,2827,2,35976
5497,Kia,Hatchback,2011,Petrol,Manual,Gray,North,211,39617,8359187,4,8689,2,35917
2,BMW,Convertible,2022,Petrol,Manual,White,South,115,19603,2254345,4.1,4135,2,15903
3,Nissan,Coupe,2024,Hybrid,Automatic,White,North,444,14570,6469080,3.2,6878,2,10870
61,BMW,Truck,2021,Petrol,Automatic,White,South,275,62203,17105825,2.7,2106,2,58503
98,Kia,Hatchback,2024,Petrol,Automatic,White,South,159,41848,6653832,4.3,2989,2,38148
111,Toyota,SUV,2015,Petrol,Automatic,White,South,164,62299,10217036,4.9,6772,2,58599
138,Audi,Sedan,2024,Electric,Automatic,White,North,494,24681,12192414,4.8,2263,2,20981
143,Chevrolet,Hatchback,2024,Diesel,Automatic,White,West,498,15523,7730454,4.1,8109,2,11823
145,Toyota,Coupe,2020,Electric,Manual,White,South,452,30233,13665316,5,4009,2,26533
175,Nissan,Coupe,2016,Petrol,Manual,White,North,382,71045,27139190,3,4981,2,67345
180,Hyundai,Hatchback,2022,Petrol,Manual,White,North,449,53094,23839206,4.7,7282,2,49394
194,Toyota,Coupe,2010,Petrol,Automatic,White,South,424,57798,24506352,3.5,2779,2,54098
210,Ford,Sedan,2017,Petrol,Manual,White,East,39,69405,2706795,2.9,5882,2,65705
271,BMW,SUV,2019,Petrol,Automatic,White,East,280,21430,6000400,2.6,3127,2,17730
282,Hyundai,Convertible,2019,Electric,Automatic,White,North,289,22232,6425048,4.7,7318,2,18532
302,Nissan,Convertible,2020,Hybrid,Manual,White,West,141,28747,4053327,3.2,2719,2,25047
319,Nissan,Convertible,2024,Petrol,Automatic,White,West,253,39698,10043594,2.9,1384,2,35998
339,Nissan,Convertible,2019,Hybrid,Manual,White,South,486,68321,33204006,4.2,6632,2,64621
371,BMW,Sedan,2019,Petrol,Manual,White,West,473,58176,27517248,4.5,1575,2,54476
386,Volkswagen,Truck,2018,Petrol,Automatic,White,West,445,45812,20386340,3.7,5054,2,42112
